Time [s],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
0.412,0.923920955,1.445981297,-2.369902252,332.2740708,1.390971042,2798.034075
0.4125,0.558758495,1.746878223,-2.305636718,340.6690608,1.341780794,2798.538764
0.413,0.195392929,1.975258662,-2.170651591,349.0646577,1.270231814,2798.397787
0.4135,-0.179048306,2.163396942,-1.984348636,357.4589363,1.246988215,2797.74565
0.414,-0.558044383,2.313051011,-1.755006628,5.85135662,1.312914481,2797.318506
0.4145,-0.900401564,2.38152051,-1.481118945,14.24297665,1.27133271,2797.02063
0.415,-1.227882749,2.387246413,-1.159363664,22.63349806,1.316404418,2796.740412
0.4155,-1.551523515,2.357711024,-0.806187509,31.02404596,1.388302722,2797.087038
0.416,-1.829116845,2.266942876,-0.437826031,39.41613357,1.336930601,2797.546943
0.4165,-2.041240128,2.115428807,-0.074188679,47.80899027,1.325032435,2797.669493
0.417,-2.218526267,1.909199211,0.309327056,56.20203796,1.316007566,2797.679478
0.4175,-2.350429795,1.672976218,0.677453577,64.59486619,1.287651015,2797.48852
0.418,-2.387519012,1.375806263,1.011712748,72.98645591,1.220692028,2796.784391
0.4185,-2.383297121,1.04621955,1.337077571,81.37571139,1.314338659,2796.219117
0.419,-2.337292925,0.684090155,1.653202769,89.76445855,1.349232998,2796.341778
0.4195,-2.219580417,0.317042585,1.902537831,98.15371746,1.305629876,2796.419838
0.42,-2.055487126,-0.051101863,2.106588989,106.5429108,1.336747624,2796.431114
0.4205,-1.832658923,-0.438941235,2.271600158,114.9326456,1.369229422,2796.783801
0.421,-1.582056479,-0.793133073,2.375189552,123.3234996,1.315073817,2797.02253
0.4215,-1.270856005,-1.121154702,2.392010707,131.7141335,1.248538321,2796.614019
0.422,-0.927112029,-1.448019566,2.375131595,140.1031651,1.312225852,2796.186823
0.4225,-0.561284174,-1.746709638,2.307993812,148.491424,1.280490299,2795.929178
0.423,-0.197403521,-1.970882036,2.168285557,156.8785968,1.285680312,2795.528188
0.4235,0.180815756,-2.168107836,1.987292079,165.2648252,1.324113046,2795.35925
0.424,0.562802171,-2.316824773,1.754022602,173.6512132,1.371552202,2795.651178
0.4245,0.905407961,-2.388701103,1.483293142,182.0387637,1.329512228,2795.97452
0.425,1.230366812,-2.392599436,1.162232624,190.4268203,1.326561106,2796.057843
0.4255,1.554615091,-2.362511822,0.807896732,198.8152056,1.347211259,2796.236036
0.426,1.82802608,-2.268144499,0.440118419,207.2037783,1.24104845,2795.956092
0.4265,2.038660841,-2.112739334,0.074078493,215.590438,1.253764724,2795.172003
0.427,2.223981743,-1.910448651,-0.313533092,223.9750517,1.286889491,2794.629263
0.4275,2.351258789,-1.670567974,-0.680690815,232.3586226,1.330298283,2794.495531
0.428,2.394637744,-1.3796775,-1.014960244,240.742113,1.30323882,2794.449919
0.4285,2.390563833,-1.047828759,-1.342735074,249.1255862,1.37948283,2794.668409
0.429,2.341809908,-0.686218054,-1.655591854,257.5105964,1.3910043,2795.359806
0.4295,2.21905445,-0.3183412,-1.90071325,265.8972895,1.293845695,2795.595655
0.43,2.050692617,0.053500667,-2.104193284,274.2835257,1.270955698,2795.186911
0.4305,1.830583655,0.444666007,-2.275249661,282.6683381,1.28092086,2794.705372
0.431,1.580932412,0.794334783,-2.375267195,291.0518161,1.28222937,2794.281967
0.4315,1.272360671,1.124362168,-2.396722839,299.4339633,1.268844498,2793.791884
0.432,0.928238595,1.453619566,-2.381858161,307.8150215,1.367258639,2793.755957
0.4325,0.564212972,1.747033425,-2.311246397,316.1969691,1.356217508,2794.190089
0.433,0.198737811,1.970303258,-2.169041069,324.5799756,1.33194828,2794.43772
0.4335,-0.185165911,2.165506279,-1.980340368,332.963576,1.352469634,2794.665943
0.434,-0.569363496,2.319079223,-1.749715727,341.3479284,1.323777571,2794.851305
0.4345,-0.907235932,2.392002101,-1.484766168,349.7320804,1.239952912,2794.433241
0.435,-1.233559341,2.394969492,-1.161410151,358.1141545,1.254880437,2793.641874
0.4355,-1.558784911,2.368665432,-0.809880521,6.494460204,1.339234432,2793.379083
0.436,-1.827251508,2.271705257,-0.444453748,14.8746122,1.288995,2793.299487
0.4365,-2.038607746,2.111181192,-0.072573445,23.25411806,1.313325871,2793.080823
0.437,-2.223584007,1.90555891,0.318025098,31.63362021,1.386654522,2793.385228
0.4375,-2.352733136,1.666821308,0.685911829,40.01468175,1.359825668,2793.941955
0.438,-2.399052285,1.380606677,1.018445608,48.39676506,1.291667868,2793.991798
0.4385,-2.388408505,1.043505339,1.344903166,56.77834778,1.306972331,2793.756886
0.439,-2.34705914,0.68761439,1.65944475,65.15937748,1.305237179,2793.593086
0.4395,-2.219057123,0.321684234,1.897372889,73.53951135,1.233532158,2793.034335
0.44,-2.049604336,-0.055525101,2.105129437,81.9175252,1.295036337,2792.417293
0.4405,-1.827277271,-0.449732721,2.277009992,90.29474799,1.370574537,2792.533132
0.441,-1.576646705,-0.799557584,2.376204289,98.67290064,1.327514942,2792.825616
0.4415,-1.274593007,-1.127752099,2.402345106,107.0515582,1.343523663,2792.974613
0.442,-0.927497416,-1.454679743,2.38217716,115.431067,1.386797655,2793.442302
0.4425,-0.565814958,-1.747110506,2.312925464,123.8119631,1.296636425,2793.661131
0.443,-0.197973611,-1.967915183,2.165888794,132.1922362,1.23817239,2793.082317
0.4435,0.188202294,-2.167884633,1.979682339,140.5703969,1.286288744,2792.443396
0.444,0.574312725,-2.322151043,1.747838318,148.9472446,1.303575668,2792.152566
0.4445,0.912176839,-2.38978659,1.47760975,157.3232129,1.267873714,2791.762308
0.445,1.240564143,-2.402072074,1.161507931,165.6980972,1.355857399,2791.650745
0.4455,1.561092713,-2.370893499,0.809800786,174.0738332,1.401157952,2792.255014
0.446,1.823210781,-2.269915372,0.446704591,182.4515372,1.33825809,2792.769253
0.4465,2.037610318,-2.109741509,0.072131191,190.8299927,1.315824591,2792.827454
0.447,2.224275699,-1.902763077,-0.321512622,199.2084414,1.327131304,2792.825118
0.4475,2.356157524,-1.664897967,-0.691259557,207.586682,1.267168515,2792.561359
0.448,2.394142128,-1.373256916,-1.020885212,215.9633626,1.244229259,2791.850602
0.4485,2.396812143,-1.042666094,-1.35414605,224.3381085,1.328109072,2791.462736
0.449,2.349291529,-0.689367183,-1.659924346,232.7125987,1.330047151,2791.534639
0.4495,2.215948594,-0.323716426,-1.892232167,241.0872882,1.322611384,2791.578425
0.45,2.046896261,0.05712158,-2.104017841,249.4622728,1.367925699,2791.825747
0.4505,1.822997293,0.45197129,-2.274968583,257.8386262,1.39374038,2792.456639
0.451,1.574681352,0.804078816,-2.378760168,266.2166094,1.292111941,2792.684253
0.4515,1.266720249,1.131492497,-2.398212746,274.5940549,1.267668915,2792.235015
0.452,0.924950027,1.463457123,-2.38840715,282.9701214,1.311771551,2791.887682
0.4525,0.571609325,1.744676667,-2.316285991,291.3453486,1.261882016,2791.507897
0.453,0.197239752,1.962589467,-2.159829219,299.7190293,1.286140534,2790.988638
0.4535,-0.193043811,2.168330065,-1.975286254,308.0917274,1.345648869,2790.916445
0.454,-0.57301573,2.316957693,-1.743941963,316.4650738,1.3876599,2791.390091
0.4545,-0.913079144,2.390402527,-1.477323383,324.839956,1.324145683,2791.751744
0.455,-1.244813175,2.39742401,-1.152610834,333.2155031,1.372271246,2792.032185
0.4555,-1.567945157,2.376728183,-0.808783027,341.5921826,1.330165222,2792.346065
0.456,-1.819430456,2.271790264,-0.452359809,349.9688791,1.241554998,2791.959567
0.4565,-2.03106451,2.102838813,-0.071774302,358.3435773,1.263266951,2791.210415
0.457,-2.22347322,1.896971899,0.326501321,6.716576033,1.323273063,2790.895742
0.4575,-2.347430364,1.658231576,0.689198788,15.08920692,1.310870554,2790.836235
0.458,-2.396694182,1.372951217,1.023742964,23.46148402,1.302836005,2790.667302
0.4585,-2.393238324,1.036306718,1.356931606,31.83378136,1.417331185,2791.068997
0.459,-2.354279027,0.6933878,1.660891226,40.2081556,1.350214749,2791.728299
0.4595,-2.216181967,0.327376481,1.888805486,48.58353057,1.301077373,2791.767014
0.46,-2.039446816,-0.059992905,2.099439721,56.95843628,1.290593932,2791.484317
0.4605,-1.819559457,-0.455473885,2.275033342,65.33245981,1.305808706,2791.224963
0.461,-1.564443141,-0.802648792,2.367091933,73.70556133,1.248957639,2790.74088
0.4615,-1.260752486,-1.137063245,2.397815731,82.07684665,1.295441558,2790.198352
0.462,-0.918337958,-1.467007004,2.385344962,90.44754454,1.397152176,2790.44893
0.4625,-0.577319829,-1.743074662,2.320394491,98.81969068,1.322899601,2790.849964
0.463,-0.200786766,-1.959214762,2.160001528,107.1924771,1.365598707,2791.08378
0.4635,0.193330152,-2.161555431,1.968225278,115.5664216,1.365270089,2791.545815
0.464,0.574654533,-2.314249817,1.739595285,123.9414837,1.315143004,2791.739595
0.4645,0.913169312,-2.378817155,1.465647843,132.316164,1.235754378,2791.238185
0.465,1.251548096,-2.397887898,1.146339802,140.6888668,1.307307523,2790.690749
0.4655,1.569816861,-2.378071509,0.808254649,149.0606864,1.306623947,2790.521212
0.466,1.814811224,-2.269432019,0.454620796,157.4317186,1.255986173,2790.076181
0.4665,2.031856558,-2.104035467,0.072178909,165.801472,1.368324354,2789.959753
0.467,2.216972173,-1.890311869,-0.326660303,174.1722407,1.398150781,2790.606937
0.4675,2.34117107,-1.65178946,-0.68938161,182.5450242,1.350767073,2791.164633
0.468,2.385857775,-1.359055712,-1.026802063,190.9187125,1.301607842,2791.206305
0.4685,2.392917362,-1.029090517,-1.363826845,199.2922726,1.352934029,2791.258606
0.469,2.353612575,-0.692928883,-1.660683692,207.6660517,1.261994345,2791.098459
0.4695,2.213604691,-0.329142622,-1.884462069,216.0383211,1.252170305,2790.395997
0.47,2.040733232,0.061678217,-2.10241145,224.4087344,1.319965804,2790.000295
0.4705,1.815013009,0.45270857,-2.267721579,232.7787742,1.336436265,2790.055952
0.471,1.554739775,0.801251036,-2.355990811,241.1491506,1.334706014,2790.192071
0.4715,1.247428326,1.144164827,-2.391593153,249.5201571,1.379199267,2790.558638
0.472,0.91083249,1.472498927,-2.383331417,257.892911,1.410382985,2791.333815
0.4725,0.577023656,1.741264817,-2.318288473,266.2676064,1.275267592,2791.555461
0.473,0.199419182,1.953268282,-2.152687463,274.6416021,1.290923233,2791.13538
0.4735,-0.195653797,2.165496463,-1.969842666,283.0145696,1.303999335,2790.866135
0.474,-0.571067019,2.304147253,-1.733080234,291.3867353,1.279252236,2790.533318
0.4745,-0.915213043,2.369798545,-1.454585502,299.757654,1.282819452,2790.085073
0.475,-1.260215056,2.394595263,-1.134380207,308.1277514,1.373850952,2790.142443
0.4755,-1.571485439,2.371927931,-0.800442492,316.4990701,1.387099319,2790.761216
0.476,-1.813804634,2.268074626,-0.454269992,324.8720335,1.319972888,2791.094863
0.4765,-2.027712076,2.097372907,-0.069660831,333.2456068,1.380881275,2791.396011
0.477,-2.218208359,1.892169671,0.326038688,341.6204265,1.322874478,2791.714064
0.4775,-2.328185371,1.642542533,0.685642838,349.9952835,1.267436016,2791.424462
0.478,-2.380114647,1.349283192,1.030831455,358.3687163,1.275529592,2790.87787
0.4785,-2.388906571,1.017474064,1.371432507,6.741005113,1.352641456,2790.785668
0.479,-2.347302781,0.687973153,1.659329628,15.11351248,1.290714045,2790.775632
0.4795,-2.211779877,0.3277316,1.884048277,23.48551152,1.3251669,2790.618209
0.48,-2.035433532,-0.062981509,2.098415041,31.85784534,1.407048077,2791.084395
0.4805,-1.812338827,-0.448579776,2.260918603,40.23219742,1.357926961,2791.730115
0.481,-1.544987304,-0.800838975,2.345826279,48.6077033,1.3090647,2791.853109
0.4815,-1.23937235,-1.14800109,2.38737344,56.98306391,1.311086259,2791.723937
0.482,-0.902083718,-1.478651263,2.380734982,65.3581323,1.325185023,2791.68014
0.4825,-0.574811371,-1.739118012,2.313929383,73.73279133,1.245271706,2791.282929
0.483,-0.197478375,-1.956214644,2.153693019,82.10581004,1.321988678,2790.865885
0.4835,0.196658849,-2.163421226,1.966762377,90.47868439,1.375581492,2791.146585
0.484,0.565695139,-2.293215055,1.727519916,98.85280279,1.342531654,2791.540526
0.4845,0.916243132,-2.36245525,1.446212119,107.2278052,1.352402492,2791.812098
0.485,1.262101976,-2.388089446,1.12598747,115.6039027,1.38467782,2792.310963
0.4855,1.574223196,-2.36690047,0.792677275,123.981458,1.312209402,2792.596848
0.486,1.813602555,-2.266257089,0.452654534,132.3588045,1.258022022,2792.203456
0.4865,2.031115113,-2.099502842,0.06838773,140.7346811,1.313280357,2791.812407
0.487,2.217280316,-1.893944171,-0.323336145,149.1099523,1.309273211,2791.694752
0.4875,2.314798588,-1.63344051,-0.681358077,157.4847408,1.293016789,2791.468374
0.488,2.373591974,-1.340504599,-1.033087375,165.8590435,1.361833279,2791.522926
0.4885,2.384010662,-1.010759531,-1.373251131,174.2345093,1.410341117,2792.208387
0.489,2.345465872,-0.684361933,-1.661103939,182.6120641,1.318193692,2792.664169
0.4895,2.21201511,-0.326368267,-1.885646843,190.9900348,1.32446263,2792.660389
0.49,2.037641818,0.063845604,-2.101487422,199.3681071,1.333403002,2792.737194
0.4905,1.817097561,0.443696351,-2.260793912,207.7462981,1.294600122,2792.654188
0.491,1.532918036,0.799392733,-2.332310769,216.1236691,1.265922152,2792.20807
0.4915,1.232549313,1.152358742,-2.384908055,224.499796,1.341594127,2792.01138
0.492,0.898222222,1.477096271,-2.375318493,232.8762098,1.35397133,2792.287158
0.4925,0.567685665,1.738665728,-2.306351393,241.2534337,1.325288341,2792.477758
0.493,0.197245064,1.961284303,-2.158529367,249.6312218,1.380924133,2792.813777
0.4935,-0.194333184,2.162138418,-1.967805234,258.0105937,1.376573936,2793.427086
0.494,-0.559418057,2.291476421,-1.732058365,266.3913749,1.304039481,2793.631036
0.4945,-0.915078612,2.349392428,-1.434313816,274.7718754,1.282624165,2793.330495
0.495,-1.266079104,2.389234418,-1.123155314,283.1516113,1.351704278,2793.283336
0.4955,-1.571340576,2.361529594,-0.790189018,291.5315574,1.279208314,2793.218203
0.496,-1.811993732,2.260276763,-0.44828303,299.9106232,1.296407979,2792.855798
0.4965,-2.038324107,2.105827633,-0.067503526,308.2891672,1.368099253,2792.968342
0.497,-2.213932779,1.8960258,0.317906979,316.6689078,1.38447716,2793.555421
0.4975,-2.312101578,1.635858226,0.676243352,325.050272,1.324973116,2793.914754
0.498,-2.361510717,1.328736934,1.032773783,333.4321982,1.347362438,2794.075929
0.4985,-2.38573977,1.010779952,1.374959818,341.8148727,1.351956855,2794.382288
0.499,-2.34354772,0.684001307,1.659546413,350.1980034,1.256051734,2794.20009
0.4995,-2.206490379,0.322353201,1.884137179,358.5798386,1.308628814,2793.783251
0.5,-2.040555686,-0.066172364,2.10672805,6.961121654,1.334502647,2793.785195
0.5005,-1.817958585,-0.437065801,2.255024387,15.34264436,1.326058852,2793.881715
0.501,-1.537452243,-0.793668256,2.331120499,23.72438459,1.329284837,2793.950884
0.5015,-1.223584851,-1.149777446,2.373362296,32.10680316,1.410463954,2794.473546
0.502,-0.897939297,-1.476296698,2.374235996,40.49133617,1.349179375,2795.106515
0.5025,-0.566353197,-1.738159868,2.304513065,48.87678504,1.287478644,2795.082275
0.503,-0.195426742,-1.961484342,2.156911084,57.26169772,1.324882736,2794.925932
0.5035,0.194144652,-2.166283904,1.972139253,65.646476,1.312880922,2794.904961
0.504,0.553124805,-2.283504101,1.730379296,74.03089334,1.281237763,2794.649844
0.5045,0.911186438,-2.350334004,1.439147565,82.41438415,1.314893982,2794.403809
0.505,1.263134422,-2.381309962,1.11817554,90.79797208,1.403591753,2794.813664
0.5055,1.56931783,-2.360663125,0.791345295,99.18331874,1.324053902,2795.27613
0.506,1.813381333,-2.259244837,0.445863504,107.5693147,1.344654867,2795.424386
0.5065,2.037859519,-2.104675476,0.066815957,115.9560164,1.352249948,2795.724008
0.507,2.21520428,-1.900000528,-0.315203752,124.3435186,1.318245548,2795.883558
0.5075,2.305639687,-1.635284999,-0.670354688,132.7309314,1.280216786,2795.656723
0.508,2.363414941,-1.333572889,-1.029842052,141.1174033,1.308248298,2795.374257
0.5085,2.38071724,-1.008807157,-1.371910083,149.5035488,1.349739417,2795.463672
0.509,2.339608256,-0.684615622,-1.654992634,157.8901169,1.295259924,2795.484619
0.5095,2.211524273,-0.320499696,-1.891024577,166.2766028,1.37699031,2795.651836
0.51,2.044750048,0.06309656,-2.107846608,174.6644071,1.36566132,2796.198205
0.5105,1.821061188,0.432723695,-2.253784883,183.0535175,1.325228394,2796.470037
0.511,1.535112094,0.789043508,-2.324155601,191.4428989,1.304384823,2796.413453
0.5115,1.225245155,1.147064972,-2.372310127,199.8320939,1.343238328,2796.452555
0.512,0.899135004,1.47385613,-2.372991134,208.2216241,1.306146729,2796.50152
0.5125,0.56769973,1.734716214,-2.302415944,216.6106957,1.267335849,2796.143158
0.513,0.193800485,1.971472291,-2.165272776,224.9987265,1.351978588,2796.028296
0.5135,-0.188522597,2.166097241,-1.977574644,233.387328,1.353475622,2796.376016
0.514,-0.549121429,2.283616692,-1.734495263,241.7769382,1.343205922,2796.679313
0.5145,-0.908003749,2.344112652,-1.436108903,250.1672986,1.333618584,2796.877285
0.515,-1.259812251,2.378106301,-1.11829405,258.5583468,1.370058422,2797.220121
0.5155,-1.567493275,2.362405798,-0.794912523,266.9503757,1.287885098,2797.319303
0.516,-1.812096156,2.257647855,-0.445551699,275.3418008,1.284089751,2796.956749
0.5165,-2.046616045,2.112405305,-0.065789259,283.7322602,1.315227331,2796.738268
0.517,-2.215796106,1.908214813,0.307581292,292.1224067,1.317038961,2796.696037
0.5175,-2.304729037,1.637566171,0.667162866,300.5124686,1.321173997,2796.685952
0.518,-2.360847317,1.334137821,1.026709496,308.9028206,1.372561656,2796.974037
0.5185,-2.376344884,1.009215824,1.36712906,317.2946583,1.385132153,2797.607587
0.519,-2.335231625,0.682932416,1.652299209,325.6880613,1.296480888,2797.836336
0.5195,-2.212584074,0.320579285,1.892004789,334.0813244,1.319578363,2797.713199
0.52,-2.048849093,-0.063076549,2.111925642,342.4744229,1.312083067,2797.672457
0.5205,-1.829727469,-0.424763903,2.254491372,350.8671264,1.276236791,2797.398984
0.521,-1.538280971,-0.785626685,2.323907656,359.2586862,1.288107175,2796.99496
0.5215,-1.229778039,-1.143854562,2.3736326,7.649640562,1.378018466,2797.135306
0.522,-0.901891558,-1.469607738,2.371499296,16.04188335,1.35949995,2797.660923
0.5225,-0.56603324,-1.73314584,2.29917908,24.43525444,1.311908907,2797.834876
0.523,-0.194582587,-1.97099081,2.165573397,32.82884578,1.350783336,2797.962013
0.5235,0.186952433,-2.167982236,1.981029803,41.22313014,1.331117693,2798.192777
0.524,0.542429252,-2.284389986,1.741960733,49.61758463,1.272730533,2798.005724
0.5245,0.903440961,-2.34260903,1.439168069,58.01095264,1.292007964,2797.606829
0.525,1.25686706,-2.378694492,1.121827433,66.40359564,1.342076952,2797.577969
0.5255,1.56482667,-2.358985638,0.794158969,74.79650977,1.308506196,2797.638425
0.526,1.812573036,-2.258405471,0.445832435,83.18938906,1.335072067,2797.661752
0.5265,2.04689608,-2.113563825,0.066667745,91.58282035,1.371830337,2798.025137
0.527,2.215077705,-1.909381128,-0.305696577,99.97750225,1.327603336,2798.350886
0.5275,2.308724752,-1.648333967,-0.660390785,108.3725202,1.296060047,2798.271188
0.528,2.357203305,-1.335904042,-1.021299263,116.7671778,1.336866881,2798.239925
0.5285,2.374765594,-1.009896921,-1.364868674,125.1620819,1.318804714,2798.330763
0.529,2.331386348,-0.680093514,-1.651292834,133.5567334,1.256837631,2797.992567
0.5295,2.214713911,-0.321281106,-1.893432805,141.9500401,1.319800903,2797.65716
0.53,2.052256799,0.062610634,-2.114867433,150.3432428,1.362623474,2797.888252
0.5305,1.831759522,0.422501842,-2.254261364,158.7373602,1.31762077,2798.110019
0.531,1.551191828,0.779800338,-2.330992166,167.1317717,1.337989898,2798.200514
0.5315,1.230928831,1.139136573,-2.370065403,175.5268945,1.379281798,2798.622229
0.532,0.901147537,1.467484685,-2.368632222,183.9233782,1.313857395,2798.917076
0.5325,0.562585632,1.733136875,-2.295722507,192.3198033,1.268509722,2798.618175
0.533,0.193076778,1.974657274,-2.167734052,200.7149646,1.291546577,2798.196713
0.5335,-0.188387382,2.172868069,-1.984480687,209.109211,1.311287051,2798.002721
0.534,-0.539993361,2.286387084,-1.746393724,217.5030065,1.296365054,2797.834231
0.5345,-0.899800614,2.351638338,-1.451837724,225.8964486,1.354673815,2797.897997
0.535,-1.252351822,2.374764093,-1.122412271,234.2908655,1.383933586,2798.432817
0.5355,-1.560688886,2.353701855,-0.793012968,242.6869019,1.32725371,2798.823964
0.536,-1.815344326,2.256979325,-0.441634998,251.0834769,1.321758729,2798.882723
0.5365,-2.050787768,2.113578558,-0.06279079,259.4800651,1.302560343,2798.808389
0.537,-2.221844645,1.913837586,0.308007059,267.8760932,1.278289976,2798.499986
0.5375,-2.310083052,1.650764689,0.659318363,276.2708764,1.267805908,2798.002991
0.538,-2.367901044,1.347783313,1.020117731,284.6645131,1.353651486,2797.907932
0.5385,-2.375016439,1.014697951,1.360318488,293.0588585,1.367249132,2798.34735
0.539,-2.327417606,0.68011893,1.647298676,301.4544695,1.329265499,2798.659091
0.5395,-2.216050344,0.317498633,1.898551711,309.8506605,1.338617932,2798.818237
0.54,-2.050675995,-0.066246406,2.116922401,318.2474668,1.34557287,2799.065333
0.5405,-1.840167548,-0.422667406,2.262834954,326.6447657,1.284965329,2799.025674
0.541,-1.551857991,-0.779545792,2.331403783,335.0411944,1.266303772,2798.559512
0.5415,-1.241557843,-1.138497844,2.380055688,343.4363323,1.324572534,2798.302888
0.542,-0.908698978,-1.463055442,2.37175442,351.8313151,1.322936509,2798.349665
0.5425,-0.561963884,-1.730470281,2.292434165,0.226444234,1.326995084,2798.410369
0.543,-0.189489669,-1.979503299,2.168992967,8.62194904,1.354855459,2798.642784
0.5435,0.189044855,-2.175950482,1.986905627,17.01851416,1.366430304,2799.088428
0.544,0.53912744,-2.296460189,1.757332748,25.41617279,1.297241657,2799.227255
0.5445,0.897829243,-2.352092952,1.45426371,33.81356169,1.307594574,2799.050081
0.545,1.249562435,-2.383281444,1.133719009,42.21058391,1.318133908,2798.983543
0.5455,1.557659963,-2.355738389,0.798078426,50.60723389,1.264946566,2798.687944
0.546,1.813951331,-2.255611878,0.441660547,59.00253227,1.285095773,2798.21304
0.5465,2.053928163,-2.114518364,0.060590201,67.39693425,1.344044402,2798.160259
0.547,2.22676587,-1.920744769,-0.306021101,75.79187578,1.356089189,2798.489429
0.5475,2.322371991,-1.66522864,-0.657143351,84.1876884,1.309624112,2798.636177
0.548,2.371012521,-1.355012721,-1.015999801,92.5837841,1.373036689,2798.874186
0.5485,2.381504606,-1.02402421,-1.357480397,100.9811303,1.346023295,2799.308962
0.549,2.326378771,-0.681699166,-1.644679605,109.3790355,1.260399778,2799.141371
0.5495,2.21383404,-0.317938965,-1.895895075,117.7755169,1.260460707,2798.512162
0.55,2.053485599,0.067608955,-2.121094554,126.1703912,1.313799045,2798.165714
0.5505,1.847086833,0.421758467,-2.2688453,134.5647645,1.307817403,2798.072611
0.551,1.568914511,0.775857626,-2.344772137,142.9588058,1.309831253,2797.958358
0.5515,1.252927645,1.132850338,-2.385777982,151.3529879,1.396059195,2798.317364
0.552,0.916646962,1.460402521,-2.377049483,159.7488775,1.340530694,2798.843974
0.5525,0.565707841,1.72852948,-2.294237321,168.1456522,1.32112454,2798.971029
0.553,0.191289659,1.976089199,-2.167378858,176.5424695,1.296985052,2798.863917
0.5535,-0.194003654,2.18007891,-1.986075256,184.9386732,1.291047266,2798.594261
0.554,-0.540047264,2.303650084,-1.76360282,193.3337113,1.236988961,2798.000816
0.5545,-0.895201083,2.363957782,-1.468756698,201.7267789,1.31047713,2797.508208
0.555,-1.245674745,2.39248424,-1.146809495,210.1195026,1.375557261,2797.757631
0.5555,-1.553369064,2.360109162,-0.806740098,218.513343,1.313348153,2798.025344
0.556,-1.812605177,2.25941145,-0.446806273,226.9074968,1.345913012,2798.135156
0.5565,-2.051396158,2.113876704,-0.062480546,235.3023332,1.346713233,2798.424273
0.557,-2.230874673,1.918619419,0.312255254,243.6978607,1.311754001,2798.531717
0.5575,-2.328773216,1.670475436,0.65829778,252.0928802,1.226893826,2797.995837
0.558,-2.381777189,1.365463677,1.016313513,260.4857647,1.299268914,2797.388946
0.5585,-2.393431096,1.037236928,1.356194168,268.8776403,1.306855178,2797.208453
0.559,-2.330006521,0.690604633,1.639401888,277.2689624,1.289366233,2796.974936
0.5595,-2.218627131,0.321798847,1.896828284,285.6596977,1.345775763,2796.949209
0.56,-2.051154968,-0.069236818,2.120391786,294.0510649,1.365140682,2797.330735
0.5605,-1.84685479,-0.427560728,2.274415518,302.4436524,1.339739008,2797.682554
0.561,-1.572563057,-0.778244229,2.350807286,310.8368149,1.30053139,2797.688998
0.5615,-1.259052062,-1.135236187,2.394288249,319.2297233,1.328140435,2797.632391
0.562,-0.927407784,-1.458751107,2.386158891,327.6223727,1.256558543,2797.339252
0.5625,-0.569779141,-1.723396331,2.293175471,336.0134728,1.275224023,2796.760059
0.563,-0.191866147,-1.979756415,2.171622562,344.4032459,1.315441504,2796.493708
0.5635,0.193502101,-2.182146628,1.988644527,352.7927975,1.342823006,2796.589837
0.564,0.544209673,-2.307037534,1.762827861,1.182769687,1.312363511,2796.670723
0.5645,0.89976553,-2.371066764,1.471301234,9.57282885,1.344061362,2796.758599
0.565,1.247875963,-2.398562284,1.150686321,17.96370805,1.384310794,2797.233238
0.5655,1.550575195,-2.365987775,0.81541258,26.35582054,1.267552569,2797.300136
0.566,1.80879835,-2.255007405,0.446209055,34.74687174,1.265779194,2796.729915
0.5665,2.056273505,-2.117537262,0.061263757,43.13624527,1.276746114,2796.204943
0.567,2.232923683,-1.921405289,-0.311518394,51.52427868,1.299226181,2795.857245
0.5675,2.333348242,-1.671199198,-0.662149044,59.91142898,1.284462553,2795.549781
0.568,2.391118188,-1.369717899,-1.021400289,68.29789695,1.35899103,2795.561907
0.5685,2.395087029,-1.038747426,-1.356339603,76.68532167,1.381384522,2796.095278
0.569,2.335410256,-0.69642517,-1.638985086,85.07421007,1.310155708,2796.370096
0.5695,2.215137103,-0.321877,-1.893260102,93.46323831,1.324658063,2796.340981
0.57,2.053531024,0.070928483,-2.124459507,101.8521611,1.292653059,2796.217043
0.5705,1.8450114,0.430553546,-2.275564946,110.2401943,1.260327722,2795.746871
0.571,1.572739353,0.783144088,-2.355883441,118.6264083,1.24962474,2795.042665
0.5715,1.264964969,1.13907265,-2.404037619,127.01096,1.355949049,2794.848113
0.572,0.931075126,1.458460316,-2.389535442,135.3958753,1.320027062,2795.031883
0.5725,0.57408194,1.723548654,-2.297630594,143.7810134,1.329941441,2795.07773
0.573,0.192222483,1.976898787,-2.16912127,152.1666413,1.375839459,2795.423168
0.5735,-0.197002767,2.183114995,-1.986112227,160.5536633,1.350177726,2795.879568
0.574,-0.547812665,2.311024124,-1.763211459,168.9413339,1.266491628,2795.751169
0.5745,-0.904491486,2.374978974,-1.470487487,177.3276708,1.257509444,2795.123213
0.575,-1.252151541,2.407005166,-1.154853625,185.7123355,1.316093363,2794.757535
0.5755,-1.550440401,2.365622409,-0.815182008,194.0961477,1.245000874,2794.323601
0.576,-1.808428184,2.259805796,-0.451377612,202.4782392,1.309439629,2793.851764
0.5765,-2.053635942,2.112937973,-0.059302031,210.8599114,1.36704236,2794.032982
0.577,-2.233026397,1.916594387,0.31643201,219.2426503,1.348705197,2794.427404
