Time [s],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
0.743,-0.193468549,-1.954573507,2.148042056,179.6999072,1.298330388,2793.766489
0.7435,0.188680394,-2.152938416,1.964258022,188.08105,1.338151062,2793.733098
0.744,0.567808886,-2.300641555,1.732832669,196.4624855,1.331731654,2793.879346
0.7445,0.908298743,-2.354280216,1.445981473,204.8440867,1.293371663,2793.786237
0.745,1.239731812,-2.365001784,1.125269972,213.2252499,1.340666607,2793.740118
0.7455,1.556559143,-2.344219797,0.787660654,221.6068287,1.349502149,2793.9953
0.746,1.814242096,-2.262307107,0.448065011,229.9889482,1.289393073,2793.977041
0.7465,2.024203589,-2.093630418,0.069426829,238.3704825,1.310805795,2793.750272
0.747,2.208279289,-1.889559299,-0.318719991,246.7517555,1.346600523,2793.829156
0.7475,2.329858994,-1.646785239,-0.683073756,255.133457,1.310528023,2793.907625
0.748,2.361495066,-1.344484997,-1.017010069,263.514951,1.299930684,2793.735851
0.7485,2.364558828,-1.014130532,-1.350428296,271.8961387,1.360424128,2793.830629
0.749,2.336638042,-0.684981394,-1.651656648,280.2780531,1.321772036,2794.043748
0.7495,2.204250039,-0.320123797,-1.884126242,288.6600321,1.291457113,2793.887795
0.75,2.032829669,0.058995747,-2.091825416,297.0413958,1.325021148,2793.747709
