Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
618.0004,-1.129411349,0.310221839,0.863446521,16.66273175,1.179264853,2797.172218
618.5004,-1.099171333,0.029631752,0.92980818,25.05204946,1.141559893,2795.646309
619.0004,-1.069715091,-0.256194734,1.001979556,33.43716657,1.299882779,2794.67737
619.5004,-0.998772251,-0.576903837,1.094464514,41.82143168,1.423907476,2795.026428
620,-0.874089416,-0.815405198,1.12107532,50.20092174,1.364526489,2795.681415
620.0002,-0.872993993,-0.815248633,1.120203255,50.20427656,1.365610527,2795.681569
620.0004,-0.866591206,-0.450685664,1.110137642,50.20763137,1.094893249,2795.681219
620.5004,-0.712340203,-0.600715422,1.12655148,58.59168911,1.1446585,2793.766764
621.0004,-0.516300433,-0.779026409,1.159089462,66.97071353,1.199393288,2792.333882
621.5004,-0.308039882,-0.905792933,1.145332168,75.34554198,1.113531247,2790.750578
622.0004,-0.091552205,-0.970029786,1.096438112,83.7150799,1.171519681,2789.030179
622.5004,0.141112625,-1.062252006,1.049086534,92.080595,1.301478536,2788.181729
623.0004,0.355641952,-1.145190182,0.951023922,100.4442632,1.191748307,2787.426234
623.5004,0.550998145,-1.154274925,0.794875295,108.8043013,1.1201504,2785.81964
624.0004,0.725966648,-1.170245321,0.618995537,117.1596575,1.295364826,2784.689503
624.5004,0.891787696,-1.192065711,0.407972018,125.5132408,1.29247371,2784.361846
625.0004,0.984306814,-1.145275994,0.191290108,133.8654132,1.206498834,2783.618787
625.5004,1.043606003,-1.092977055,-0.031237114,142.2148402,1.269078116,2782.762422
626.0004,1.154496032,-1.022878447,-0.262739675,150.5623821,1.291592173,2782.300399
626.5004,1.188328759,-0.888107052,-0.482012589,158.9085049,1.239859302,2781.700616
627.0004,1.19039661,-0.723507121,-0.664204908,167.2526124,1.297856863,2781.127417
627.5004,1.210521929,-0.526024784,-0.843992247,175.5960122,1.399142646,2781.297041
628.0004,1.199983677,-0.308640801,-0.982536461,183.9402135,1.258677411,2781.285592
628.5004,1.13440825,-0.082611566,-1.05041071,192.2831537,1.276953077,2780.702144
629.0004,1.080614755,0.156445366,-1.127090602,200.6252269,1.430560957,2780.9192
