Time [s],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
0.412,1.006893221,1.462052197,-2.468945417,49.30156822,1.250333745,2845.52739
0.4125,0.640915525,1.753160132,-2.394075657,57.83758242,1.291505598,2845.22177
0.413,0.252491839,2.021364887,-2.273856726,66.37307598,1.283642155,2845.093294
0.4135,-0.151442223,2.22938914,-2.077946917,74.90799093,1.263370571,2844.813563
0.414,-0.529918812,2.368151648,-1.838232835,83.44180142,1.254898819,2844.377897
0.4145,-0.915582359,2.462545477,-1.546963118,91.97456457,1.320832486,2844.248491
0.415,-1.277055024,2.500817953,-1.223762929,100.5076003,1.312230093,2844.427046
0.4155,-1.567379,2.468132929,-0.900753929,109.0407207,1.244913554,2844.199422
0.416,-1.850350606,2.369399092,-0.519048485,117.5726744,1.289784974,2843.849347
0.4165,-2.101115555,2.225030872,-0.123915316,126.1039907,1.277653806,2843.673239
0.417,-2.295326348,2.018243341,0.277083007,134.6345448,1.258375246,2843.328069
0.4175,-2.412528211,1.758571481,0.653956729,143.1638368,1.255239419,2842.860616
0.418,-2.487720967,1.451184716,1.03653625,151.692051,1.32259927,2842.735665
0.4185,-2.506094448,1.118113126,1.387981322,160.2204996,1.301523057,2842.859452
0.419,-2.456560627,0.787302663,1.669257964,168.7487774,1.242260295,2842.552949
0.4195,-2.337659082,0.394607259,1.943051823,177.2757337,1.286401191,2842.16291
0.42,-2.17221107,-0.00444384,2.176654909,185.8019095,1.271416504,2841.927498
0.4205,-1.952757045,-0.401418488,2.354175533,194.3271103,1.251441091,2841.503651
0.421,-1.673012556,-0.776064419,2.449076975,202.850843,1.255384656,2840.991395
0.4215,-1.351255647,-1.155211191,2.506466838,211.3734384,1.322629582,2840.858908
0.422,-1.011639392,-1.496707482,2.508346875,219.896173,1.288221878,2840.903007
0.4225,-0.667411232,-1.767656256,2.435067488,228.418423,1.241800479,2840.513667
0.423,-0.268322569,-2.032342342,2.300664911,236.9392291,1.283902081,2840.098413
0.4235,0.134543846,-2.245391992,2.110848146,245.4591476,1.267132909,2839.817266
0.424,0.525146394,-2.403842024,1.878695631,253.9779132,1.243196368,2839.316579
0.4245,0.897174196,-2.478088743,1.580914548,262.4949939,1.257739139,2838.762709
0.425,1.271699551,-2.518499472,1.246799922,271.010901,1.320324522,2838.620392
0.4255,1.601737238,-2.504657527,0.902920289,279.5267972,1.272762099,2838.55903
0.426,1.862086324,-2.403583895,0.54149757,288.0418437,1.243718196,2838.086216
0.4265,2.115870425,-2.25453722,0.138666796,296.5553624,1.282254846,2837.661327
0.427,2.309021723,-2.044893995,-0.264127728,305.0679186,1.263968238,2837.343375
0.4275,2.4450398,-1.796170095,-0.648869705,313.5791804,1.237354275,2836.783128
0.428,2.499825011,-1.483021224,-1.016803787,322.0886019,1.261665712,2836.207452
0.4285,2.523850282,-1.137362122,-1.38648816,330.5968512,1.317195002,2836.057877
0.429,2.499860073,-0.794037027,-1.705823046,339.1049294,1.257922741,2835.888488
0.4295,2.362615925,-0.410885892,-1.951730033,347.6118095,1.247944777,2835.346436
0.43,2.199083255,-0.006227011,-2.192856245,356.1171306,1.281368029,2834.927
0.4305,1.972722253,0.392902645,-2.365624898,4.621430175,1.259177774,2834.56627
0.431,1.703765531,0.771984118,-2.475749648,13.12426301,1.232253232,2833.940312
0.4315,1.378295264,1.135224442,-2.513519706,21.62511828,1.268425248,2833.360592
0.432,1.022436288,1.497784087,-2.520220376,30.12484435,1.310523594,2833.198655
0.4325,0.674953988,1.804138599,-2.479092587,38.62419388,1.24672067,2832.920382
0.433,0.279947041,2.038372683,-2.318319724,47.12205307,1.252410531,2832.328538
0.4335,-0.127299184,2.263210353,-2.135911169,55.61834354,1.280579286,2831.915129
0.434,-0.520234854,2.415933111,-1.895698257,64.11355212,1.254225932,2831.510004
0.4345,-0.893149715,2.498441426,-1.605291712,72.60712362,1.228783281,2830.824937
0.435,-1.252060637,2.5196815,-1.267620863,81.09862974,1.278755546,2830.267861
0.4355,-1.605605786,2.512626534,-0.907020747,89.58911254,1.300290444,2830.092533
0.436,-1.896025977,2.442056534,-0.546030558,98.07899124,1.242669363,2829.723502
0.4365,-2.120854148,2.268226928,-0.14737278,106.5672168,1.25658751,2829.117689
0.437,-2.325856283,2.064139761,0.261716522,115.0538951,1.280109889,2828.709648
0.4375,-2.455824234,1.810637124,0.645187109,123.5394156,1.245849372,2828.242547
0.438,-2.51341089,1.501455857,1.011955033,132.0230716,1.228605288,2827.496631
0.4385,-2.519032351,1.152474685,1.366557666,140.5046186,1.288162283,2826.973915
0.439,-2.500225549,0.789792515,1.710433034,148.9852297,1.28753472,2826.765774
0.4395,-2.394536593,0.412835496,1.981701098,157.4649707,1.243043292,2826.315125
0.44,-2.210465771,0.012379075,2.198086696,165.9429769,1.261282895,2825.720917
0.4405,-1.985798503,-0.395286532,2.381085036,174.4194829,1.278376473,2825.31342
0.441,-1.714016346,-0.769372084,2.483388429,182.8947353,1.238819522,2824.783875
0.4415,-1.39205168,-1.128468328,2.520520008,191.3679385,1.232757464,2824.006688
0.442,-1.034754703,-1.478561617,2.51331632,199.8390699,1.294422049,2823.523981
0.4425,-0.67070205,-1.811958062,2.482660112,208.3092853,1.270815412,2823.244113
0.443,-0.277047173,-2.061086238,2.33813341,216.7782767,1.246543429,2822.706338
0.4435,0.125119661,-2.270072936,2.144953275,225.2455141,1.269661263,2822.159335
0.444,0.527796125,-2.428133769,1.900337644,233.711397,1.27759495,2821.776564
0.4445,0.891769625,-2.499453258,1.607683634,242.1759873,1.235246769,2821.207627
0.445,1.243335438,-2.519446049,1.276110611,250.6384519,1.242627979,2820.447914
0.4455,1.587907288,-2.50248181,0.914574522,259.0989917,1.294988061,2820.005105
0.446,1.905028056,-2.446913526,0.54188547,267.5585564,1.256611069,2819.636087
0.4465,2.135140881,-2.275959661,0.14081878,276.0165788,1.252541964,2819.037631
0.447,2.332886579,-2.068937775,-0.263948804,284.4729172,1.282368028,2818.574234
0.4475,2.46799274,-1.810353331,-0.657639409,292.9281454,1.275463459,2818.232114
0.448,2.50754338,-1.495559211,-1.011984169,301.3820521,1.234599101,2817.632204
0.4485,2.510259126,-1.153153876,-1.35710525,309.8338485,1.259283643,2816.942087
0.449,2.484656969,-0.792126,-1.692530969,318.2839807,1.286636507,2816.528043
0.4495,2.394104192,-0.405697626,-1.988406567,326.7329632,1.249554479,2816.060495
0.45,2.210985192,-0.006386932,-2.20459826,335.1801952,1.259405636,2815.444467
0.4505,1.983293481,0.402983603,-2.386277084,343.6258844,1.29750753,2815.082781
0.451,1.711996814,0.783436524,-2.495433339,352.0707365,1.267911143,2814.765695
0.4515,1.380965199,1.129282831,-2.51024803,0.514147441,1.236101816,2814.117528
0.452,1.029720973,1.468172357,-2.49789333,8.955495295,1.278595271,2813.52301
0.4525,0.665702383,1.791204335,-2.456906718,17.3954899,1.274648924,2813.132884
0.453,0.267035364,2.063446061,-2.330481425,25.83414077,1.250565859,2812.590929
0.4535,-0.129591701,2.267849146,-2.138257445,34.27100448,1.269404737,2812.017984
0.454,-0.53992236,2.430760674,-1.890838314,42.70654499,1.306250592,2811.741357
0.4545,-0.906153091,2.50827398,-1.602120889,51.14139839,1.259415582,2811.410502
0.455,-1.244089418,2.507292716,-1.263203298,59.57467054,1.243710224,2810.74218
0.4555,-1.577321421,2.481217166,-0.903895745,68.00605266,1.297598111,2810.27505
0.456,-1.881211079,2.408590851,-0.527379771,76.43644031,1.266271529,2809.927389
0.4565,-2.132724383,2.262373673,-0.12964929,84.86538726,1.255061533,2809.349995
0.457,-2.322778459,2.055737898,0.267040561,93.2926387,1.28519197,2808.871022
0.4575,-2.466690584,1.795020889,0.671669695,101.7188925,1.307412694,2808.671188
0.458,-2.509416129,1.485792101,1.023624028,110.1444889,1.252303129,2808.294473
0.4585,-2.495192298,1.138296019,1.356896279,118.5684195,1.263134697,2807.677858
0.459,-2.457691016,0.77531788,1.682373136,126.9908283,1.303629582,2807.333469
0.4595,-2.351057757,0.386786344,1.964271412,135.4123893,1.257545311,2806.95811
0.46,-2.189511106,-0.006096883,2.195607989,143.8323745,1.266251582,2806.380242
0.4605,-1.961677052,-0.406250381,2.367927432,152.2509405,1.308362801,2806.072127
0.461,-1.694939853,-0.796179256,2.491119109,160.6689868,1.299845893,2805.943609
0.4615,-1.364331947,-1.136633149,2.500965096,169.0862872,1.249743882,2805.500144
0.462,-1.009724423,-1.467200462,2.476924885,177.5019134,1.286521906,2804.982365
0.4625,-0.638280325,-1.781287916,2.419568241,185.9164459,1.299477201,2804.729087
0.463,-0.24778304,-2.039980952,2.287763992,194.3301191,1.255186285,2804.306987
0.4635,0.140920841,-2.252639431,2.11171859,202.7421932,1.282294716,2803.790287
0.464,0.542604043,-2.410183626,1.867579584,211.1532127,1.321196924,2803.625448
0.4645,0.916208811,-2.495015127,1.578806316,219.5639709,1.286928845,2803.485546
0.465,1.245935895,-2.485076221,1.239140327,227.9737822,1.25729941,2803.001941
0.4655,1.576627058,-2.454586832,0.877959774,236.3821158,1.312320185,2802.651659
0.466,1.873544943,-2.375525817,0.501980875,244.7898742,1.291435942,2802.483374
0.4665,2.104723088,-2.213003194,0.108280106,253.1967339,1.259836851,2802.032909
0.467,2.298717831,-2.019780672,-0.278937158,261.6021202,1.300989073,2801.631012
0.4675,2.440701021,-1.76495952,-0.675741501,270.0068459,1.320863306,2801.555069
0.468,2.489963205,-1.460306397,-1.029656808,278.4113355,1.279478368,2801.364021
0.4685,2.469191533,-1.114202807,-1.354988727,286.8148023,1.27865677,2800.945185
0.469,2.429049991,-0.745804177,-1.683245814,295.2172434,1.324025691,2800.763098
0.4695,2.310498497,-0.358241746,-1.952256751,303.6194095,1.284039297,2800.609619
0.47,2.129872731,0.030853615,-2.160726346,312.0206142,1.270726106,2800.169291
0.4705,1.91451682,0.41979599,-2.33431281,320.4206528,1.326921696,2799.956534
0.471,1.655598677,0.801682643,-2.45728132,328.8205908,1.315014693,2799.981138
0.4715,1.33627035,1.138489397,-2.474759747,337.220289,1.280128657,2799.755137
0.472,0.980715023,1.462357044,-2.443072067,345.6190673,1.305195399,2799.474785
0.4725,0.61411476,1.779467164,-2.393581925,354.0173365,1.317406953,2799.393186
0.473,0.217474289,2.02078018,-2.238254469,2.415297348,1.281149342,2799.182548
0.4735,-0.164831534,2.21650913,-2.051677596,10.81226018,1.285693356,2798.800343
0.474,-0.557948793,2.362614407,-1.804665614,19.20844935,1.34672114,2798.768078
0.4745,-0.920534611,2.453905712,-1.533371101,27.6049593,1.302452234,2798.826464
0.475,-1.244511029,2.453838796,-1.209327767,36.00111381,1.291821026,2798.590529
0.4755,-1.566662374,2.415931089,-0.849268715,44.39663839,1.328093802,2798.490511
0.476,-1.858829385,2.330873272,-0.472043887,52.79215658,1.31041735,2798.490202
0.4765,-2.077958499,2.153882048,-0.075923548,61.18735781,1.286747235,2798.268102
0.477,-2.261074952,1.959210353,0.301864599,69.58174605,1.307139611,2798.02686
0.4775,-2.390762139,1.701811388,0.688950751,77.97586078,1.350618205,2798.127428
0.478,-2.442622463,1.410737264,1.031885199,86.37043412,1.292657896,2798.15149
0.4785,-2.425135402,1.077054341,1.348081062,94.76457402,1.314185544,2797.979851
0.479,-2.372321514,0.707513181,1.664808332,103.1585714,1.340965683,2798.066366
0.4795,-2.248181239,0.323348409,1.92483283,111.5529267,1.305524692,2798.107373
0.48,-2.066287271,-0.061674546,2.127961818,119.946977,1.296510061,2797.909748
0.4805,-1.854312176,-0.439876954,2.29418913,128.3405728,1.340729225,2797.899695
0.481,-1.590673081,-0.813071051,2.403744132,136.7346533,1.348231767,2798.167764
0.4815,-1.287933029,-1.136618493,2.424551522,145.1293011,1.288560195,2798.157581
0.482,-0.933689229,-1.450164073,2.383853302,153.5235791,1.344703323,2798.127761
0.4825,-0.566096847,-1.752987644,2.319084491,161.9183362,1.338606511,2798.366494
0.483,-0.181729424,-1.983625264,2.165354688,170.3135684,1.305336914,2798.395565
0.4835,0.195918216,-2.171582508,1.975664292,178.7085707,1.312798694,2798.285704
0.484,0.574251069,-2.320381311,1.746130242,187.103611,1.366641839,2798.504206
0.4845,0.929210138,-2.399318528,1.47010839,195.4997223,1.336015538,2798.849147
0.485,1.238753563,-2.392199121,1.153445558,203.8963806,1.305709702,2798.868786
0.4855,1.549428597,-2.340365465,0.790936869,212.2931362,1.373597488,2799.089569
0.486,1.830499175,-2.256844117,0.426344942,220.6910707,1.333873347,2799.46307
0.4865,2.036370835,-2.080630352,0.044259517,229.0896017,1.314936684,2799.523658
0.487,2.210656947,-1.880364979,-0.330291968,237.4882157,1.334519102,2799.58727
0.4875,2.339266168,-1.634816965,-0.704449203,245.8874532,1.375943036,2799.978772
0.488,2.381279813,-1.342459535,-1.038820278,254.2880543,1.32769641,2800.336206
0.4885,2.352936954,-1.011405702,-1.341531252,262.6893123,1.346205783,2800.535531
0.489,2.300557352,-0.653766813,-1.646790539,271.0915934,1.388299275,2801.060834
0.4895,2.181857856,-0.286086166,-1.895771689,279.4955772,1.326958125,2801.485961
0.49,1.993867939,0.090843069,-2.084711008,287.9002131,1.332829172,2801.614959
0.4905,1.779813498,0.465093919,-2.244907416,296.3054646,1.363783072,2801.94161
0.491,1.518235452,0.828768016,-2.347003467,304.7121065,1.377861535,2802.512037
0.4915,1.211870274,1.145392136,-2.35726241,313.1203615,1.330537325,2802.907137
0.492,0.87328594,1.443851523,-2.317137463,321.5295843,1.384117531,2803.337248
0.4925,0.520437022,1.738061154,-2.258498175,329.9406785,1.384809041,2804.060849
0.493,0.146910123,1.953726327,-2.100636449,338.3536768,1.332601906,2804.511835
0.4935,-0.226065397,2.127519973,-1.901454576,346.7675947,1.355708782,2804.808009
0.494,-0.59847298,2.272006923,-1.673533943,355.1828066,1.384886858,2805.385948
0.4945,-0.945506662,2.344699467,-1.399192805,3.600007706,1.373225263,2806.061255
0.495,-1.248768963,2.331113804,-1.08234484,12.01895614,1.343667014,2806.518554
0.4955,-1.54476735,2.285061533,-0.740294182,20.43933126,1.4124501,2807.188082
0.496,-1.816956919,2.204782674,-0.387825755,28.86225498,1.374724695,2808.027949
0.4965,-2.010182741,2.022463462,-0.012280721,37.28714236,1.345251007,2808.511223
0.497,-2.165659945,1.80593043,0.359729515,45.71333131,1.376139897,2809.003498
0.4975,-2.292144562,1.566543858,0.725600703,54.14142254,1.393096304,2809.75497
0.498,-2.332095936,1.277600052,1.054495884,62.57182144,1.367994058,2810.466745
0.4985,-2.308516719,0.959319368,1.349197352,71.00407503,1.36494708,2811.030539
0.499,-2.257180816,0.615079148,1.642101667,79.43830543,1.423586598,2811.895096
0.4995,-2.139392312,0.255038259,1.884354052,87.87543774,1.362616427,2812.751788
0.5,-1.947461801,-0.114847117,2.062308918,96.31444459,1.353662789,2813.236911
0.5005,-1.713545401,-0.488449205,2.201994606,104.755033,1.394718034,2813.895782
0.501,-1.458400436,-0.84497569,2.303376126,113.1980439,1.394853505,2814.779249
0.5015,-1.161450275,-1.156729937,2.318180212,121.643544,1.363236891,2815.498222
0.502,-0.842544663,-1.446763452,2.289308115,130.0909743,1.383338079,2816.158269
0.5025,-0.495320265,-1.731956762,2.227277028,138.5407839,1.416773657,2817.108675
0.503,-0.125738943,-1.944362278,2.070101222,146.9934632,1.352020026,2817.895911
0.5035,0.236770916,-2.107859753,1.871088837,155.4478504,1.358631841,2818.374158
0.504,0.609507216,-2.238020428,1.628513212,163.9039911,1.404447444,2819.135404
0.5045,0.955054752,-2.307128886,1.352074133,172.3628186,1.386872397,2820.052408
0.505,1.253427421,-2.303362047,1.049934625,180.8240574,1.35739326,2820.721273
0.5055,1.539844393,-2.269707669,0.729863275,189.2871761,1.391975155,2821.420019
0.506,1.809794733,-2.186062644,0.376267911,197.7528059,1.399320812,2822.347152
0.5065,2.000237367,-2.003118446,0.002881079,206.2210037,1.343542251,2823.018946
0.507,2.147591584,-1.79294691,-0.354644675,214.6907077,1.359392041,2823.478804
0.5075,2.266519767,-1.542038569,-0.724481199,223.1621946,1.402484039,2824.256773
0.508,2.30776873,-1.25139807,-1.05637066,231.6363105,1.370181217,2825.096931
0.5085,2.296110741,-0.950503311,-1.34560743,240.1124962,1.349596192,2825.657047
0.509,2.248285387,-0.620396057,-1.62788933,248.5903662,1.390943835,2826.330558
0.5095,2.134086889,-0.256174038,-1.877912851,257.0706513,1.380966043,2827.175827
0.51,1.94009921,0.111916597,-2.052015807,265.5531036,1.331026827,2827.703574
0.5105,1.714944818,0.468842337,-2.183787155,274.036758,1.359302388,2828.116664
0.511,1.451627809,0.834103106,-2.285730915,282.5221326,1.391996376,2828.858755
0.5115,1.155773483,1.151662964,-2.307436447,291.0098713,1.351223079,2829.561564
0.512,0.85466157,1.43444661,-2.28910818,299.4992468,1.343905462,2830.009226
0.5125,0.511546089,1.711378796,-2.222924885,307.9900931,1.381956219,2830.623365
0.513,0.13839858,1.938813005,-2.077211585,316.4830786,1.360382912,2831.329133
0.5135,-0.221664425,2.099908782,-1.878244357,324.9777174,1.316045993,2831.684375
0.514,-0.57967116,2.21616982,-1.63649866,333.4731716,1.357760927,2832.026349
0.5145,-0.939651015,2.297531699,-1.357880684,341.9702162,1.379208844,2832.709006
0.515,-1.242852144,2.305282605,-1.06243046,350.469287,1.331227957,2833.253035
0.5155,-1.520666683,2.273985982,-0.753319299,358.9695234,1.339511205,2833.586039
0.516,-1.789429287,2.191066756,-0.40163747,7.470997158,1.367145441,2834.112936
0.5165,-1.996736123,2.020381943,-0.02364582,15.97420964,1.340599194,2834.648487
0.517,-2.14228923,1.812386832,0.329902398,24.47854216,1.302273502,2834.838123
0.5175,-2.245266903,1.55692508,0.688341822,32.98331796,1.355405616,2835.107342
0.518,-2.306425456,1.265190871,1.041234586,41.48953277,1.366553169,2835.723118
0.5185,-2.304187127,0.97146346,1.332723667,49.99743262,1.313021063,2836.114851
0.519,-2.250762815,0.646061212,1.604701603,58.50605871,1.335932812,2836.343419
0.5195,-2.149076036,0.287400304,1.861675732,67.01570482,1.352319805,2836.783673
0.52,-1.961224038,-0.090961481,2.052185519,75.52670261,1.324649563,2837.165794
0.5205,-1.739131099,-0.439708911,2.17884001,84.0383867,1.293756008,2837.235031
0.521,-1.473177268,-0.79669193,2.269869198,92.55026804,1.353633147,2837.459509
0.5215,-1.16958734,-1.141070876,2.310658216,101.0634712,1.35448696,2838.011456
0.522,-0.877272101,-1.422161316,2.299433417,109.578047,1.299062342,2838.273588
0.5225,-0.533498953,-1.68646855,2.219967503,118.0929921,1.331924303,2838.41509
0.523,-0.170196421,-1.928902492,2.099098913,126.6087535,1.339220815,2838.772598
0.5235,0.205784197,-2.104392713,1.898608516,135.1255272,1.312816539,2839.029592
0.524,0.551365622,-2.211110526,1.659744904,143.6426726,1.290911425,2839.028105
0.5245,0.905675028,-2.287203446,1.381528419,152.1599181,1.354326995,2839.248933
0.525,1.239703894,-2.311954452,1.072250558,160.6784453,1.342615331,2839.748888
0.5255,1.511370901,-2.286795558,0.775424657,169.198081,1.292252318,2839.918387
0.526,1.767049819,-2.185348174,0.418298355,177.7178809,1.328702045,2840.013195
0.5265,1.992606595,-2.043048731,0.050442136,186.238372,1.331652234,2840.319828
0.527,2.151451376,-1.830475397,-0.320975979,194.7596706,1.3042745,2840.497142
0.5275,2.240097939,-1.576265973,-0.663831966,203.2811425,1.292017784,2840.462134
0.528,2.300194533,-1.285259395,-1.014935138,211.8027249,1.356826658,2840.708685
0.5285,2.308826176,-0.972076387,-1.336749789,220.3256102,1.3318334,2841.170774
0.529,2.265528179,-0.666315494,-1.599212685,228.8493958,1.29047452,2841.279122
0.5295,2.144084743,-0.299207726,-1.844877017,237.3732597,1.327197327,2841.362269
0.53,1.980333727,0.071824195,-2.052157922,245.8977703,1.327824209,2841.64629
0.5305,1.756586814,0.437760638,-2.194347452,254.4229946,1.300277259,2841.787481
0.531,1.488832005,0.77684519,-2.265677195,262.9483263,1.296303586,2841.759726
0.5315,1.185869421,1.123407858,-2.309277279,271.4738718,1.359737175,2842.050753
0.532,0.873405257,1.435043939,-2.308449196,280.0007688,1.321637041,2842.479833
0.5325,0.547413745,1.683739322,-2.231153066,288.5283917,1.292447235,2842.549813
0.533,0.177229514,1.919069557,-2.096299071,297.0560984,1.327434502,2842.650434
0.5335,-0.195092208,2.109931959,-1.914839751,305.5844814,1.327192458,2842.938147
0.534,-0.555359732,2.230353865,-1.674994132,314.1135701,1.297846791,2843.068688
0.5345,-0.889847644,2.287000113,-1.397152469,322.6427622,1.3026981,2843.067934
0.535,-1.230504971,2.315352231,-1.08484726,331.1723177,1.361220581,2843.407183
0.5355,-1.531667868,2.303210176,-0.771542308,339.7032618,1.312792973,2843.802919
0.536,-1.766246892,2.191463527,-0.425216635,348.2347901,1.296598659,2843.853549
0.5365,-1.989849714,2.043552957,-0.053703243,356.7664731,1.329656776,2843.994187
0.537,-2.164082509,1.845653816,0.318428693,5.298923935,1.327865652,2844.303552
0.5375,-2.262104168,1.589173634,0.672930533,13.83212564,1.297904739,2844.444177
0.538,-2.305031856,1.303220811,1.001811045,22.36549057,1.309489347,2844.486378
0.5385,-2.318396649,0.982816254,1.335580395,30.89938276,1.361013342,2844.867425
0.539,-2.289383404,0.663530271,1.625853132,39.43467675,1.305608931,2845.230096
0.5395,-2.148515834,0.302652959,1.845862875,47.97043606,1.299772421,2845.265499
0.54,-1.985526932,-0.070402095,2.055929027,56.50641222,1.332250354,2845.443386
0.5405,-1.773908419,-0.440371538,2.214279957,65.04324946,1.328073111,2845.774354
0.541,-1.501939485,-0.788490372,2.290429857,73.58087298,1.297389839,2845.919951
0.5415,-1.207310724,-1.111905456,2.31921618,82.11870235,1.315585871,2845.998731
0.542,-0.880700805,-1.439053547,2.319754353,90.65719669,1.359053749,2846.408834
0.5425,-0.547947638,-1.714894334,2.262841972,99.19707226,1.299632629,2846.735843
0.543,-0.181771835,-1.922949199,2.104721034,107.7372952,1.299867179,2846.746308
0.5435,0.194016129,-2.117555337,1.923539209,116.2777388,1.334900724,2846.945496
0.544,0.560000515,-2.258512411,1.698511895,124.8191066,1.325409754,2847.283151
0.5445,0.901588432,-2.3151279,1.413539468,133.3612239,1.294732488,2847.406928
0.545,1.219230382,-2.329364663,1.110134281,141.9035155,1.31931182,2847.498036
0.5455,1.539177476,-2.317429817,0.778252341,150.4465269,1.353299547,2847.903969
0.546,1.799339605,-2.228026724,0.42868712,158.9908083,1.294429099,2848.1788
0.5465,1.99684177,-2.058977635,0.062135865,167.535304,1.298056484,2848.157923
0.547,2.174949835,-1.858863534,-0.316086301,176.0799835,1.336966025,2848.364707
0.5475,2.296672421,-1.619774912,-0.676897509,184.6256142,1.320504009,2848.693458
0.548,2.335536197,-1.323679515,-1.011856681,193.1718952,1.290272652,2848.773214
0.5485,2.337004467,-1.013730294,-1.323274174,201.7182473,1.319391391,2848.846797
0.549,2.309865165,-0.673679958,-1.636185207,210.2652657,1.344161847,2849.210066
0.5495,2.187932094,-0.308264438,-1.879667656,218.8133501,1.289622925,2849.41575
0.55,2.009437147,0.056909461,-2.066346608,227.3614907,1.293868538,2849.351936
0.5505,1.791881295,0.436349714,-2.228231008,235.9097167,1.337276601,2849.543127
0.551,1.537144353,0.792334881,-2.329479235,244.4588691,1.315893662,2849.854006
0.5515,1.232506357,1.119166624,-2.35167298,253.0085567,1.284058576,2849.88077
0.552,0.914544125,1.424153652,-2.338697777,261.558157,1.316598326,2849.910804
0.5525,0.565217157,1.729489439,-2.294706596,270.1082878,1.333632059,2850.207176
0.553,0.18832959,1.956804913,-2.145134503,278.6592294,1.284461728,2850.332896
0.5535,-0.175801584,2.131139902,-1.955338317,287.2100453,1.288923862,2850.218723
0.554,-0.5550332,2.276482274,-1.721449074,295.7608173,1.335966441,2850.380076
0.5545,-0.905699371,2.355356623,-1.449657252,304.3124411,1.310146386,2850.65672
0.555,-1.224370633,2.364610991,-1.140240358,312.8644441,1.277297605,2850.619815
0.5555,-1.523179776,2.336811,-0.813631224,321.4161749,1.31308428,2850.597824
0.556,-1.81797264,2.269256807,-0.451284167,329.9682769,1.323097451,2850.821702
0.5565,-2.030757235,2.099202753,-0.068445518,338.5209263,1.279511718,2850.866848
0.557,-2.190296559,1.894977154,0.295319405,347.0732727,1.28491253,2850.706752
0.5575,-2.319294015,1.646741064,0.672552951,355.6254536,1.333134222,2850.833428
0.558,-2.376212933,1.358951214,1.017261719,4.178376736,1.303956014,2851.063564
0.5585,-2.373645464,1.045850323,1.327795142,12.73149748,1.270043356,2850.956172
0.559,-2.327454479,0.707669288,1.619785191,21.28413609,1.308342268,2850.871104
0.5595,-2.233643711,0.332175091,1.90146862,29.83696137,1.314289948,2851.023301
0.56,-2.049770472,-0.051929548,2.10170002,38.39010296,1.275913222,2851.002567
0.5605,-1.829368177,-0.415369501,2.244737677,46.94280527,1.282440637,2850.810332
0.561,-1.565026744,-0.789639898,2.354666642,55.49525786,1.33068987,2850.910998
0.5615,-1.265636656,-1.12703149,2.392668146,64.0483515,1.297179856,2851.09191
0.562,-0.950476095,-1.430296907,2.380773003,72.60145498,1.264519587,2850.918487
0.5625,-0.595358379,-1.713868422,2.309226802,81.15389609,1.303740214,2850.778731
0.563,-0.209133337,-1.980334158,2.189467494,89.70636062,1.308057943,2850.872219
0.5635,0.173037173,-2.169005364,1.995968191,98.25896481,1.272913157,2850.801108
0.564,0.53580933,-2.293246982,1.757437652,106.8110251,1.281713555,2850.587851
0.5645,0.906281399,-2.383063721,1.476782322,115.3627936,1.329326167,2850.676252
0.565,1.23550678,-2.404257017,1.168750237,123.9151315,1.290610223,2850.813492
0.5655,1.530879505,-2.377703241,0.846823736,132.4673118,1.261642973,2850.588008
0.566,1.805182004,-2.284220445,0.479038441,141.0187027,1.298993827,2850.405732
0.5665,2.055579446,-2.14002748,0.084448034,149.5699701,1.303481515,2850.447403
0.567,2.231515695,-1.936754358,-0.294761337,158.1212335,1.270251772,2850.33542
0.5675,2.335991082,-1.67987196,-0.656119122,166.6718692,1.282511949,2850.109995
0.568,2.406741461,-1.384376709,-1.022364751,175.2222075,1.328968067,2850.198606
0.5685,2.41142514,-1.068744793,-1.342680347,183.7730693,1.283875893,2850.295634
0.569,2.366147731,-0.736890972,-1.629256759,192.3236106,1.259851558,2850.021975
0.5695,2.251849229,-0.358102509,-1.89374672,200.8732581,1.294866953,2849.80529
0.57,2.086144551,0.042433544,-2.128578095,209.4226768,1.303674006,2849.823083
0.5705,1.870206562,0.41755871,-2.287765272,217.9720534,1.268094845,2849.697719
0.571,1.596496259,0.776387236,-2.372883494,226.5207608,1.284770008,2849.469966
0.5715,1.287960642,1.137438976,-2.425399618,235.0691988,1.32896058,2849.567806
0.572,0.968447189,1.448817325,-2.417264514,243.6181235,1.276340865,2849.621543
0.5725,0.618262687,1.724281977,-2.342544664,252.1665561,1.259665311,2849.303324
0.573,0.233273775,1.978575894,-2.211849669,260.7140276,1.292429682,2849.06925
0.5735,-0.170925627,2.197664819,-2.026739191,269.2612151,1.305160835,2849.078621
0.574,-0.540977646,2.337410443,-1.796432797,277.8083598,1.266338913,2848.948476
0.5745,-0.89633974,2.404079758,-1.507740018,286.3548149,1.288380127,2848.72733
0.575,-1.251033057,2.438937205,-1.187904148,294.9010559,1.328416217,2848.838336
0.5755,-1.553455649,2.41818619,-0.864730541,303.4477384,1.268306612,2848.842788
0.576,-1.817016826,2.311724192,-0.494707366,311.993756,1.262034442,2848.490568
0.5765,-2.059073242,2.165036071,-0.105962829,320.5388041,1.291532563,2848.260699
0.577,-2.262486044,1.963385519,0.299100525,329.083559,1.306645638,2848.26963
